Split,GroundTruth_CD,Predicted_CD,Error
Training,17.055818557739258,11.380181312561035,5.675637245178223
Training,17.042997360229492,11.862871170043945,5.180126190185547
Training,17.011220932006836,9.752888679504395,7.258332252502441
Validation,16.965673446655273,11.391408920288086,5.5742645263671875
Training,16.964826583862305,10.635472297668457,6.329354286193848
Training,16.9488468170166,9.694415092468262,7.25443172454834
Training,16.94721031188965,9.982908248901367,6.964302062988281
Training,16.941049575805664,13.154026985168457,3.787022590637207
Validation,16.935020446777344,11.200919151306152,5.734101295471191
Training,16.933971405029297,10.016464233398438,6.917507171630859
Training,16.926176071166992,10.023669242858887,6.9025068283081055
Validation,16.924776077270508,12.166260719299316,4.758515357971191
Training,16.901439666748047,11.291008949279785,5.610430717468262
Training,16.866565704345703,12.465221405029297,4.401344299316406
Training,16.860008239746094,10.02619457244873,6.833813667297363
Training,16.84431266784668,14.128033638000488,2.7162790298461914
Training,16.834922790527344,11.587803840637207,5.247118949890137
Training,16.823162078857422,10.302115440368652,6.5210466384887695
Training,16.810022354125977,9.899796485900879,6.910225868225098
Training,16.80872917175293,10.963058471679688,5.845670700073242
Training,16.808422088623047,10.861809730529785,5.946612358093262
Training,16.80522918701172,10.294785499572754,6.510443687438965
Training,16.783451080322266,10.146809577941895,6.636641502380371
Training,16.781070709228516,12.026732444763184,4.754338264465332
Training,16.768220901489258,11.188345909118652,5.5798749923706055
Validation,16.75971221923828,10.472504615783691,6.28720760345459
Training,16.754730224609375,10.107514381408691,6.647215843200684
Training,16.738346099853516,12.0630464553833,4.675299644470215
Training,16.736055374145508,11.620489120483398,5.115566253662109
Training,16.7193660736084,12.399457931518555,4.319908142089844
Training,16.716205596923828,12.972179412841797,3.7440261840820312
Training,16.705291748046875,9.525952339172363,7.179339408874512
Training,16.68250846862793,11.80721378326416,4.8752946853637695
Training,16.67751121520996,11.242144584655762,5.435366630554199
Training,16.67240333557129,10.570130348205566,6.102272987365723
Training,16.67164421081543,10.3712158203125,6.30042839050293
Training,16.66754150390625,11.427660942077637,5.239880561828613
Training,16.666257858276367,10.679688453674316,5.986569404602051
Training,16.658939361572266,12.347197532653809,4.311741828918457
Validation,16.649015426635742,10.631636619567871,6.017378807067871
Training,16.635629653930664,12.020515441894531,4.615114212036133
Validation,16.62623405456543,11.552437782287598,5.073796272277832
Validation,16.624027252197266,11.522566795349121,5.1014604568481445
Validation,16.621110916137695,12.499173164367676,4.1219377517700195
Training,16.610679626464844,11.044102668762207,5.566576957702637
