Split,GroundTruth_CD,Predicted_CD,Error
Training,9.233526229858398,9.62259578704834,0.3890695571899414
Training,9.231730461120605,8.770379066467285,0.4613513946533203
Training,9.223949432373047,10.461339950561523,1.2373905181884766
Training,9.221189498901367,9.006450653076172,0.2147388458251953
Validation,9.219095230102539,9.186505317687988,0.03258991241455078
Training,9.199994087219238,7.484675884246826,1.715318202972412
Training,9.183876037597656,8.987809181213379,0.19606685638427734
Training,9.155608177185059,7.519850254058838,1.6357579231262207
Training,9.127023696899414,8.849365234375,0.27765846252441406
Validation,9.116949081420898,8.90647029876709,0.2104787826538086
Training,9.113990783691406,9.887229919433594,0.7732391357421875
Training,9.11013412475586,12.688087463378906,3.577953338623047
Training,9.097859382629395,9.16936206817627,0.071502685546875
Validation,9.087124824523926,9.14575481414795,0.05862998962402344
Training,9.061162948608398,9.727581977844238,0.6664190292358398
Validation,9.0517578125,12.399067878723145,3.3473100662231445
Training,9.05038070678711,8.768939018249512,0.28144168853759766
Training,9.038003921508789,9.962071418762207,0.924067497253418
Training,9.013528823852539,8.333762168884277,0.6797666549682617
Training,8.993409156799316,7.615777015686035,1.3776321411132812
Training,8.988336563110352,9.310614585876465,0.3222780227661133
Training,8.971617698669434,9.844717979431152,0.8731002807617188
Training,8.964571952819824,8.666220664978027,0.2983512878417969
Training,8.957205772399902,8.902161598205566,0.05504417419433594
Training,8.947005271911621,9.038252830505371,0.09124755859375
Validation,8.945062637329102,7.667282581329346,1.2777800559997559
Validation,8.924819946289062,8.979300498962402,0.054480552673339844
Training,8.890702247619629,7.677138805389404,1.2135634422302246
Training,8.87248420715332,8.22208309173584,0.6504011154174805
Training,8.866194725036621,7.848241329193115,1.0179533958435059
Validation,8.853862762451172,8.751112937927246,0.10274982452392578
Validation,8.852025985717773,8.71686840057373,0.13515758514404297
Training,8.843001365661621,8.606752395629883,0.23624897003173828
Training,8.837762832641602,8.600199699401855,0.2375631332397461
Training,8.835164070129395,10.00011157989502,1.164947509765625
Training,8.828238487243652,9.536456108093262,0.7082176208496094
Validation,8.827432632446289,9.430639266967773,0.6032066345214844
Training,8.817842483520508,9.673250198364258,0.85540771484375
Training,8.815969467163086,9.073512077331543,0.25754261016845703
Validation,8.805811882019043,10.652310371398926,1.8464984893798828
